,fsym_id,Implosion_Start_Date,Implosion_End_Date
5369,MXV1RY-R,,
5370,NJ0KY6-R,,
5371,QBP0G5-R,,
5372,QCMVMF-R,,
5373,QG1RBL-R,,
5374,QKWMZ1-R,,
5375,RJ7HPB-R,,
5376,RT9G3L-R,,
5377,RTP1GQ-R,,
5378,RZP6JG-R,,
5379,S6HC3H-R,,
5380,SQJM7X-R,,
5381,T9V6SL-R,,
5382,TH8TBT-R,,
5383,TJKK43-R,,
5384,TTNVP5-R,,
5385,V0TGB5-R,,
5386,VFZKDX-R,,
5387,VMHF98-R,,
5388,VV44XL-R,,
5389,W4J6SH-R,,
5390,WLXJP0-R,,
5391,X51KB7-R,,
5392,X6H2QH-R,,
5393,X9SFYK-R,,
5394,XPFBRR-R,,
5395,BFVXZH-R,,
5396,BNPGF0-R,,
5397,CJXNH8-R,,
5398,CM410K-R,,
5399,CZM6VB-R,,
5400,D78YMT-R,,
5401,DFWGZ0-R,,
5402,DR502L-R,,
5403,DWDLFG-R,,
5404,DWQ360-R,,
5405,F2H3M0-R,,
5406,FK42TF-R,,
5407,FXTG1M-R,,
5408,G93C5S-R,,
5409,GB6SKT-R,,
5410,GV1LNF-R,2009-02-20,2022-07-22
5411,GYG61J-R,,
5412,H0BG9B-R,,
5413,HB1YLK-R,,
5414,HBY9BT-R,,
5415,J2NPSW-R,,
5416,J9FK0T-R,,
5417,JJ3FLZ-R,,
5418,JV8LZ0-R,,
5419,K4LDHS-R,,
5420,K8ZYYY-R,,
5421,KLJ654-R,,
5422,LYB9P1-R,,
5423,NDC4KQ-R,,
5424,NDG617-R,,
5425,NL69VH-R,,
5426,P52239-R,,
5427,PKV23P-R,,
5428,PRJR6M-R,,
5429,PSMW5J-R,,
5430,Q1PH7S-R,,
5431,QBJ7LY-R,,
5432,QCSJDP-R,2018-12-07,2020-11-13
5433,RMHZV5-R,,
5434,SJHZK0-R,,
5435,SM6KQ6-R,,
5436,SYDMHT-R,,
5437,TRGY09-R,,
5438,VJ6P7S-R,,
5439,VLCYJX-R,2008-02-08,2009-09-11
5440,WZJKP7-R,,
5441,XLTK9K-R,,
5442,BK4GMS-R,,
5443,C6MFNP-R,,
5444,C8R0R7-R,,
5445,CD9KKZ-R,,
5446,CHQXDS-R,,
5447,CY644B-R,,
5448,DLM6KG-R,,
5449,DQZ12C-R,,
5450,F06WP3-R,,
5451,FBBFPC-R,,
5452,FPTYMY-R,,
5453,FQYV5P-R,,
5454,FV6Z1L-R,,
5455,GGJ721-R,,
5456,GPD6YL-R,,
5457,GQG8QB-R,,
5458,GTT1SW-R,,
5459,H1SSMR-R,,
5460,J75ZBJ-R,,
5461,JBFQH2-R,,
5462,JFS1YF-R,,
5463,JHFCTL-R,,
5464,JP6KKR-R,,
5465,JR4XQF-R,,
5466,JTC04X-R,,
5467,JV8XYP-R,,
5468,K6VMFP-R,,
5469,KHZYTL-R,,
5470,KZXNTB-R,,
5471,L9Z5F5-R,,
5472,LTSMVG-R,,
5473,MH2H6M-R,,
5474,MQ48XC-R,,
5475,NCQZSH-R,,
5476,NR425V-R,,
5477,NT3WZR-R,,
5478,NXSCXR-R,,
5479,PC9SFZ-R,,
5480,PKZ3VH-R,,
5481,R1GJV4-R,,
5482,R5SF5S-R,,
5483,RC2NL2-R,,
5484,RGTY61-R,,
5485,SP0VFD-R,,
5486,SP5SQX-R,,
5487,TRDLYH-R,,
5488,TWJKWG-R,,
5489,TZ57CV-R,,
5490,V70LJ7-R,,
5491,VDV4WP-R,2015-11-27,2018-04-20
5492,VPX1M9-R,,
5493,W1LNFW-R,,
5494,WRTTG8-R,2005-08-05,2023-03-31
5495,WV5L8L-R,,
5496,WVK7VW-R,,
5497,XK0KJ0-R,,
5498,B4KZ9S-R,,
5499,BCM3TZ-R,2010-04-02,2023-03-31
5500,C0Y73V-R,2019-05-03,2021-10-15
5501,CC0BW7-R,,
5502,CHK9QJ-R,,
5503,CM3YRC-R,,
5504,CN4GVY-R,,
5505,D6ZG1F-R,,
5506,DHC1MJ-R,,
5507,DJ0LFF-R,,
5508,DTKZ1Y-R,,
5509,F5YZB7-R,,
5510,F78DK9-R,,
5511,FCL2HR-R,,
5512,FK9LZ7-R,,
5513,FMG2RM-R,,
5514,FWLWXW-R,,
5515,FY4WQ5-R,,
5516,G36G1V-R,,
5517,GRRK4R-R,,
5518,H2SFQ4-R,,
5519,H449YT-R,,
5520,H9N3Q3-R,,
5521,J19PPG-R,,
5522,J52FWK-R,,
5523,J95QR3-R,,
5524,JTCH2C-R,,
5525,K28PRH-R,,
5526,K55DHB-R,2020-01-10,2023-03-31
5527,K56KF4-R,,
5528,K7TFDS-R,,
5529,KB4DVH-R,,
5530,KKXYH4-R,,
5531,L474X3-R,,
5532,LZM393-R,,
5533,M2P20V-R,,
5534,N3VWMT-R,,
5535,PFW0PG-R,,
5536,PJS9MY-R,,
5537,QFPJ15-R,,
5538,QKRMPN-R,,
5539,QMX8DT-R,,
5540,QSQWXC-R,,
5541,R0499K-R,,
5542,R0C10R-R,,
5543,R98KF8-R,,
5544,RCG50C-R,,
5545,RT9H5M-R,,
5546,S2CJKS-R,,
5547,SLY2SH-R,,
5548,SNKCKK-R,,
5549,SXTDWV-R,,
5550,TH9988-R,,
5551,TMTMXZ-R,,
5552,TTHJD1-R,,
5553,V9941F-R,,
5554,W5C59W-R,,
5555,WSBP7P-R,,
5556,WTJ15D-R,,
5557,XFXKT9-R,,
5558,B2M67L-R,,
5559,BNLKX9-R,,
5560,BV9KGD-R,,
5561,C0GFJL-R,,
5562,C0YK6M-R,,
5563,D78BG7-R,,
5564,DSG8XD-R,,
5565,FD49WF-R,2019-07-26,2023-03-31
5566,FJ0T1W-R,,
5567,FQV0X3-R,,
5568,G065FL-R,,
5569,G25H2V-R,,
5570,GCVSC6-R,,
5571,GGKKM9-R,,
5572,GN6RRQ-R,,
5573,GV1PVJ-R,,
5574,GYFBQ0-R,,
5575,HLB52V-R,,
5576,HLCFS9-R,,
5577,HQDRZ2-R,,
5578,J015KM-R,,
5579,K8ZL7L-R,,
5580,KSWD42-R,,
5581,LBQTSM-R,,
5582,LF4HZG-R,,
5583,LSNGSG-R,,
5584,LXM8H6-R,,
5585,M7M78Q-R,2013-10-18,2023-03-31
5586,N91PT6-R,,
5587,P4575B-R,,
5588,PC50BH-R,,
5589,PFF98B-R,,
5590,PH8972-R,,
5591,PSMQXD-R,2015-05-22,2023-03-31
5592,QXYN4Y-R,,
5593,R7R75W-R,,
5594,RGHQZQ-R,,
5595,RLXDS3-R,,
5596,RZRX9M-R,,
5597,S7K0J8-R,,
5598,S830Z7-R,,
5599,SYPDRK-R,,
5600,SZDVPR-R,,
5601,TXFNV6-R,,
5602,V4QP8P-R,,
5603,VFM83K-R,,
5604,VWDH1M-R,,
5605,WNF4Y3-R,,
5606,BJ1XN9-R,,
5607,BK62VF-R,,
5608,BPRMP4-R,,
5609,BW7N5Y-R,,
5610,BXN2SG-R,,
5611,CJVJF8-R,,
5612,D8L24G-R,,
5613,DBZ4Q8-R,,
5614,DJC60R-R,,
5615,DKB8F0-R,,
5616,DWRC2P-R,,
5617,F037QP-R,,
5618,F722C7-R,,
5619,F90TGH-R,,
5620,FCJRWD-R,,
5621,G6QH05-R,,
5622,GZKC6L-R,,
5623,H85PFV-R,,
5624,HLGG8W-R,,
5625,K14Q9Y-R,,
5626,KJXY2S-R,,
5627,KN0V81-R,,
5628,L6BB68-R,,
5629,LJLFXT-R,,
5630,LJQYJ1-R,,
5631,LRJVRZ-R,,
5632,MB0VW0-R,,
5633,MH7FN8-R,,
5634,MQRSZJ-R,,
5635,MXTZMW-R,,
5636,PJTBLX-R,,
5637,PN6Y00-R,2008-05-16,2010-07-30
5638,PXTLVJ-R,,
5639,PYBC9Q-R,,
5640,Q17P96-R,,
5641,Q3XGTJ-R,,
5642,QJJT9X-R,,
5643,QR580L-R,,
5644,R1BWWQ-R,,
5645,RDQ6VC-R,,
5646,RFG66G-R,,
5647,SV0RHD-R,,
5648,SVVK1Z-R,,
5649,SZK9K9-R,2006-05-05,2009-04-24
5650,T9RNY6-R,,
5651,TS3DHY-R,,
5652,TZZBHN-R,,
5653,VH3037-R,,
5654,VS0RYZ-R,,
5655,WPT1RC-R,,
5656,WQ8872-R,,
5657,X236ZC-R,,
5658,B3KGPP-R,,
5659,B8S00J-R,,
5660,BGS2NX-R,,
5661,BQQFJ3-R,,
5662,BSX444-R,,
5663,BVRJBR-R,,
5664,C0XZ32-R,,
5665,C8WF4C-R,,
5666,CQCYC4-R,,
5667,CZCD9C-R,,
5668,D0MCMY-R,,
5669,D4YCL2-R,,
5670,DQ68NZ-R,,
5671,F5XQZ2-R,2011-07-22,2023-03-31
5672,FT8FQW-R,,
5673,G3VW44-R,,
5674,GKYZP7-R,,
5675,GQ7MPR-R,,
5676,GY2XT6-R,,
5677,H1W6C4-R,,
5678,HJ402W-R,,
5679,HRBWVR-R,,
5680,J3RQTY-R,,
5681,J6RGLW-R,,
5682,J8Q6JZ-R,2019-08-09,2021-01-29
5683,JB081P-R,,
5684,JPLF1R-R,,
5685,JWMNY7-R,,
5686,JXST3D-R,,
5687,JYWJ4S-R,,
5688,KB62RS-R,,
5689,KGQ719-R,2007-11-23,2023-03-31
5690,L5C9Z3-R,,
5691,LHFB51-R,,
5692,LWYB11-R,2003-01-17,2005-05-20
5693,ND6XNX-R,,
5694,NFR9HV-R,,
5695,NMG2NR-R,,
5696,NMG4ST-R,2011-01-28,2023-03-31
5697,NWC64S-R,2009-05-22,2023-03-31
5698,NXW5DJ-R,,
5699,PLYTD9-R,,
5700,Q2PNZ9-R,,
5701,QDN64L-R,,
5702,QKMPTL-R,,
5703,QQ8042-R,2007-12-28,2013-01-24
5704,QXZ30C-R,,
5705,RLCTS5-R,,
5706,S0G3RJ-R,2015-07-24,2018-12-04
5707,S256CQ-R,2021-09-10,2023-03-31
5708,SBPPTY-R,,
5709,SKBWZB-R,,
5710,T3YH93-R,,
5711,TD0VT2-R,,
5712,TMHQ7X-R,,
5713,TMTGLT-R,,
5714,VDDL86-R,,
5715,VFV3YR-R,,
5716,W0VD76-R,,
5717,W91W1H-R,,
5718,WXB692-R,,
5719,B97XMP-R,,
5720,BM9X82-R,,
5721,C7C9TP-R,,
5722,C9XJCH-R,,
5723,CJRXR3-R,,
5724,CZHPSP-R,,
5725,D3WV55-R,,
5726,DK5Q77-R,,
5727,F9C1QV-R,,
5728,FCMSN7-R,,
5729,FRC92J-R,,
5730,G8H8WZ-R,,
5731,G9J2NY-R,,
5732,GNZ2GV-R,,
5733,GQ84XG-R,,
5734,GRLR3C-R,,
5735,GYGLTX-R,,
5736,H1Q1D5-R,2018-08-17,2020-07-10
5737,H1W1YW-R,,
5738,H2YRMX-R,,
5739,H3K5M1-R,,
5740,HC0YD9-R,,
5741,HJLD94-R,,
5742,HZ6NNF-R,,
5743,J0DBLV-R,,
5744,JFN3DQ-R,,
5745,JJ7VFJ-R,,
5746,JS6B3F-R,,
5747,JTC4F1-R,,
5748,JXLXMM-R,,
5749,K93LXC-R,,
5750,KJM4NV-R,,
5751,LF3D2N-R,,
5752,LTSB85-R,,
5753,M974BF-R,,
5754,MH7TCM-R,,
5755,MR7FX8-R,,
5756,MZJLBM-R,,
5757,NGW97P-R,,
5758,NNL08J-R,,
5759,PB29B4-R,,
5760,PB2XHQ-R,,
5761,Q7GBMX-R,,
5762,RGHJGD-R,,
5763,RNHYX7-R,,
5764,SGJ8LV-R,,
5765,SH1HP6-R,,
5766,SMFM9Z-R,,
5767,STVY9W-R,,
5768,TKP42K-R,2011-03-04,2012-10-05
5769,VFZF8X-R,,
5770,WCBFMQ-R,,
5771,WF9B03-R,,
5772,X2P29D-R,,
5773,X59RFD-R,,
5774,B29NTD-R,,
5775,B5Q70B-R,2016-10-21,2019-03-22
5776,BP1BJL-R,,
5777,BYVS5B-R,,
5778,CHKL7S-R,,
5779,CVZTW7-R,,
5780,CZK47R-R,,
5781,D2RQ56-R,,
5782,D69830-R,,
5783,DBJ745-R,,
5784,DMRFRJ-R,,
5785,FH1NKL-R,,
5786,FQ32HY-R,,
5787,G364GK-R,,
5788,GDFGK8-R,2002-06-21,2008-07-14
5789,GFJGD5-R,,
5790,GRV8B9-R,,
5791,H2QGKX-R,,
5792,HC0280-R,,
5793,HJY4YC-R,,
5794,HRJDBX-R,,
5795,HTJJW7-R,,
5796,J60ZBD-R,,
5797,JCPT0R-R,,
5798,KFV4T9-R,,
5799,KW3WP9-R,,
5800,L6BJLG-R,,
5801,L9WJCP-R,,
5802,M2HYJ9-R,,
5803,MJ78G6-R,,
5804,MVQ5RR-R,,
5805,N5T0SQ-R,,
5806,NF37MD-R,,
5807,NK6K1H-R,,
5808,P7L1L7-R,,
5809,PBY4SL-R,,
5810,Q3VTNZ-R,,
5811,Q634X1-R,,
5812,QDXM6H-R,,
5813,QJGFSP-R,,
5814,R3LYHG-R,,
5815,RGZDQ7-R,,
5816,RQXSMG-R,,
5817,SB2SCT-R,,
5818,T10QK9-R,,
5819,TJPJBG-R,,
5820,V84DXX-R,,
5821,VDXHWD-R,,
5822,VGZMP2-R,,
5823,VVFC6Z-R,,
5824,VWFLT9-R,2015-05-22,2023-03-31
5825,VZ7TDD-R,,
5826,WCHYTK-R,,
5827,WPLD13-R,,
5828,WYG8G8-R,,
5829,XCZBF8-R,,
5830,XD3NPB-R,,
5831,XLYL3G-R,,
5832,B6V5ZF-R,,
5833,BK3WJ7-R,,
5834,BVVXTY-R,,
5835,C2K88J-R,,
5836,C6HZ9P-R,,
5837,DFNYN0-R,,
5838,DN04FR-R,,
5839,DZLH18-R,,
5840,FDTQ60-R,2014-12-12,2023-03-31
5841,FFQXWC-R,,
5842,FPJFJ1-R,2015-10-30,2017-07-14
5843,FV8Y6V-R,,
5844,G5L9Y5-R,2002-07-26,2007-01-25
5845,G95F6T-R,,
5846,GN221K-R,,
5847,H5RTXV-R,,
5848,HD1R58-R,,
5849,HD6HN4-R,,
5850,HQ4DBK-R,,
5851,JMNC84-R,,
5852,KZKK3D-R,,
5853,LP38M1-R,,
5854,N9NBX7-R,,
5855,NFM5MZ-R,2009-01-23,2010-09-30
5856,NV7FW5-R,,
5857,PTMMVD-R,,
5858,QXNG8Z-R,,
5859,R18NRR-R,,
5860,RV793N-R,,
5861,RXMMXF-R,,
5862,RZHDR9-R,,
5863,SC74V0-R,2002-06-28,2005-06-24
5864,SNF15C-R,,
5865,SQM0V5-R,,
5866,T2Z7LQ-R,,
5867,T9SYMN-R,,
5868,TF5XQ1-R,2015-11-20,2023-03-31
5869,VDPVTS-R,,
5870,VDX7WN-R,,
5871,VNTV94-R,,
5872,W3DR14-R,,
5873,W6QNR4-R,,
5874,W6SYPW-R,,
5875,WRNZ6Q-R,,
5876,XD50CQ-R,,
5877,XDXV7H-R,,
5878,XPB689-R,2014-11-21,2023-03-31
5879,B08855-R,,
5880,B7TWWL-R,,
5881,B8ZY81-R,,
5882,C6MYS9-R,,
5883,C9B2PP-R,,
5884,CFG3CB-R,,
5885,CNC4L6-R,,
5886,DQJC7S-R,,
5887,F72PJT-R,,
5888,F75CYM-R,,
5889,FS36MW-R,,
5890,G6Q7JY-R,,
5891,GJBKX9-R,,
5892,HF4T03-R,,
5893,HYYP1K-R,,
5894,J431NS-R,,
5895,JBRNYX-R,,
5896,KN9JKY-R,,
5897,LNS08N-R,,
5898,MGTW1V-R,,
5899,MMM5JN-R,,
5900,MS8HT3-R,,
5901,MXT2Y1-R,,
5902,N0N592-R,,
5903,N7L2ZK-R,,
5904,NK5FYG-R,,
5905,NL5SQW-R,,
5906,NQ7P6D-R,,
5907,P9YLW8-R,,
5908,Q1K73S-R,,
5909,QG5V09-R,,
5910,QGKXF0-R,,
5911,QZ2LTR-R,,
5912,R35NSM-R,,
5913,R36W3S-R,,
5914,RHMHKM-R,,
5915,RJ0FT9-R,,
5916,TF0PM0-R,,
5917,TKSNGJ-R,2018-11-30,2023-03-31
5918,TY1QKG-R,,
5919,V8Y3PR-R,,
5920,VJXY21-R,,
5921,VYN964-R,,
5922,W6TP6P-R,,
5923,WC29CB-R,,
5924,WD1P9V-R,,
5925,WM9WKY-R,,
5926,XD32KS-R,,
5927,BFQX9Q-R,,
5928,BYNVC8-R,,
5929,C5X5G1-R,,
5930,C9GM2P-R,,
5931,CDS0HX-R,,
5932,CFXBX2-R,,
5933,CKKH9W-R,2019-06-07,2023-03-31
5934,CN6FLS-R,,
5935,CX555B-R,2008-11-21,2011-01-21
5936,D0M2H2-R,,
5937,D4VZNG-R,,
5938,D90WWT-R,,
5939,DB9F4S-R,,
5940,DP27KT-R,,
5941,DXYVS1-R,,
5942,FT7MVS-R,,
5943,FYRXRS-R,,
5944,GPBR35-R,,
5945,GY904N-R,,
5946,HQJMY9-R,,
5947,J2L96M-R,2010-03-05,2019-08-09
5948,J70N5J-R,,
5949,JDV6JZ-R,,
5950,JKDM7P-R,,
5951,JKH18C-R,,
5952,JWDT31-R,,
5953,K944YW-R,,
5954,KCC4JM-R,,
5955,KHXTRL-R,,
5956,KJY71G-R,,
5957,L0NYQP-R,,
5958,LN3YSL-R,,
5959,LR3QZX-R,,
5960,LVFG0F-R,,
5961,LVT4Z1-R,2016-12-16,2023-03-31
5962,MCNYYL-R,,
5963,MG28PB-R,,
5964,N2C4M2-R,,
5965,N92Q0F-R,,
5966,NCHKHD-R,,
5967,NZN5NH-R,,
5968,P36RK8-R,2002-02-01,2003-08-22
5969,Q9JCGQ-R,,
5970,RPMZQ3-R,,
5971,SD20DJ-R,,
5972,T38TD7-R,,
5973,TJL8HS-R,,
5974,TP6JR7-R,,
5975,TZ1PMJ-R,,
5976,V7723K-R,,
5977,VNVBX8-R,,
5978,VPXHX4-R,,
5979,W8LSPS-R,,
5980,WYHGG3-R,2008-10-31,2014-06-03
5981,BK2FRW-R,,
5982,BQ1YL0-R,2014-10-03,2017-12-15
5983,BRTXZ4-R,,
5984,BTSH1K-R,,
5985,D55673-R,,
5986,D6GLTK-R,,
5987,DLNK3Q-R,2008-10-10,2011-01-07
5988,DRBC9M-R,,
5989,FGC71V-R,,
5990,G4G6CM-R,,
5991,GB45LC-R,,
5992,GYF52K-R,,
5993,HJPQN8-R,,
5994,HN0FJN-R,2003-02-28,2005-10-26
5995,J0BMZW-R,,
5996,J4RKHR-R,,
5997,J59GC7-R,,
5998,JDTLHJ-R,,
5999,KB6JXH-R,,
6000,M899BC-R,,
6001,MBKG46-R,,
6002,MJ1FQ3-R,,
6003,MMSHPN-R,,
6004,MNSSC0-R,,
6005,MWLG4Q-R,,
6006,MYD3PB-R,,
6007,N96M5T-R,,
6008,NFR33N-R,,
6009,NL9FP9-R,,
6010,NZFJ3D-R,2018-02-02,2023-03-31
6011,PJS1TC-R,,
6012,PZ7KFJ-R,2014-11-21,2023-03-31
6013,Q4Z798-R,,
6014,Q9G1DX-R,,
6015,QJK0KZ-R,,
6016,R71LXK-R,,
6017,RYCCN4-R,,
6018,S3X7FF-R,,
6019,S53JF9-R,,
6020,S5FF1B-R,,
6021,SSNF41-R,,
6022,TG94W1-R,,
6023,THCR1P-R,,
6024,TJFMNF-R,,
6025,TNZ1G6-R,,
6026,TR7FQ8-R,,
6027,V0BXB8-R,,
6028,V7QXBF-R,,
6029,VT9572-R,,
6030,W9VVZ6-R,,
6031,XNN6LZ-R,,
6032,BYKFW2-R,,
6033,CT6JNL-R,,
6034,CVY8XS-R,,
6035,D4GQJ6-R,,
6036,D7ZYZV-R,,
6037,DKKCK8-R,,
6038,DLV802-R,,
6039,DMTMK6-R,,
6040,DPJ4G7-R,,
6041,DR41HY-R,,
6042,HBY76R-R,,
6043,HM1RGB-R,2021-07-02,2023-03-31
6044,HP3LPQ-R,,
6045,J13G4Z-R,,
6046,J3MHMV-R,,
6047,J47J92-R,,
6048,J96M9T-R,,
6049,KC7ZHN-R,,
6050,KQG4SM-R,,
6051,L0NVJL-R,2008-05-16,2023-03-31
6052,L5G6GT-R,2008-04-04,2015-09-17
6053,LD4YPS-R,,
6054,LJ9023-R,,
6055,M0B61G-R,,
6056,MHS0J2-R,,
6057,MNRBLN-R,2007-10-05,2009-05-15
6058,MYZ8Z0-R,,
6059,N9K15Q-R,,
6060,NT37R4-R,,
6061,PQJW6J-R,,
6062,PZ917X-R,,
6063,QCRQSV-R,,
6064,QR89VG-R,,
6065,R9BNF7-R,2006-03-10,2023-03-31
6066,RCM5YF-R,,
6067,RNDTFT-R,,
6068,SHFSN8-R,,
6069,T1PSBP-R,,
6070,TBRS8D-R,2002-12-20,2010-07-20
6071,THCWWC-R,,
6072,TR3RZ2-R,,
6073,TXG1FF-R,,
6074,TZ1G59-R,,
6075,V2CMGN-R,,
6076,VZY939-R,,
6077,W0Z2R4-R,,
6078,W7TCMC-R,,
6079,WL7347-R,,
6080,WLBH3Y-R,,
6081,WPX7FZ-R,,
6082,WZG892-R,,
6083,XP7TR2-R,,
6084,B3DMG4-R,,
6085,B986XP-R,,
6086,BJNDD4-R,,
6087,BMH9K4-R,,
6088,BQWVW6-R,,
6089,BRQVPV-R,,
6090,BXS3LC-R,,
6091,BZPWGB-R,,
6092,C5H9NQ-R,,
6093,DDVWG3-R,,
6094,DTP54Y-R,,
6095,F9BMYG-R,,
6096,G5T6R9-R,,
6097,G96265-R,,
6098,GJJ7QM-R,,
6099,GV3MJB-R,,
6100,H682HN-R,2011-02-25,2023-03-31
6101,HD0KT1-R,,
6102,HF5SX1-R,,
6103,J5XZZY-R,,
6104,J70WMR-R,,
6105,K1049C-R,,
6106,L2XPR4-R,,
6107,L4238C-R,,
6108,LQCGBT-R,,
6109,MKM7PT-R,,
6110,MNRP7Z-R,,
6111,MVTTR6-R,,
6112,NPSKF9-R,,
6113,NT67FY-R,,
6114,P22D32-R,,
6115,PVWWQ7-R,,
6116,Q53B33-R,,
6117,Q85TM3-R,,
6118,Q9JYL8-R,,
6119,QKF5MQ-R,,
6120,RBCWXH-R,,
6121,RFRJ29-R,2019-04-19,2023-03-31
6122,RNQNZT-R,,
6123,RV8YSQ-R,,
6124,SDDG22-R,,
6125,SGNQ20-R,,
6126,SKL0P4-R,,
6127,SQKRDZ-R,2013-10-25,2023-03-31
6128,SXF3LG-R,,
6129,T7JVPM-R,,
6130,TF5GQH-R,2002-02-22,2003-11-07
6131,THX6L8-R,,
6132,THXZ97-R,,
6133,TJ73WZ-R,,
6134,TJG6RZ-R,,
6135,TK7NS9-R,,
6136,TSCJN6-R,,
6137,VBHG7G-R,,
6138,VJ0495-R,,
6139,VMMDX0-R,,
6140,VS2VGG-R,,
6141,VYPWW8-R,,
6142,W38ZWM-R,,
6143,WPL09R-R,,
6144,WW5K9M-R,,
6145,WZMCF8-R,,
6146,X1HZ13-R,,
6147,X529X2-R,,
6148,B1CVR7-R,,
6149,BB2STT-R,,
6150,BD0XMC-R,,
6151,BM98DV-R,,
6152,C30HK0-R,,
6153,C7PKHF-R,,
6154,CP7P31-R,,
6155,CZHBV2-R,,
6156,D545SN-R,,
6157,D6TKVZ-R,,
6158,F1DNTM-R,,
6159,F85LGX-R,,
6160,F8XN69-R,,
6161,FC5YHH-R,,
6162,FFSWN7-R,,
6163,FH44ZL-R,,
6164,FNK7XP-R,2010-12-24,2012-09-20
6165,FPTQ5Q-R,,
6166,G3C1V5-R,,
6167,GFK6TW-R,,
6168,GGMX2H-R,,
6169,GSSWFQ-R,,
6170,H2VPCM-R,,
6171,HBS5L0-R,,
6172,HQR149-R,,
6173,HTWBVR-R,,
6174,JDDKXK-R,,
6175,JFYBN0-R,,
6176,KFJH83-R,,
6177,KFQHFG-R,,
6178,LBC4HN-R,,
6179,LF8SDR-R,,
6180,LVQQBS-R,,
6181,LWYHC6-R,,
6182,LZ70WD-R,,
6183,MTFF9T-R,,
6184,MXZ7RW-R,,
6185,N71JJ4-R,,
6186,NNDYMS-R,,
6187,NSYHPP-R,,
6188,P5MQ14-R,,
6189,P9DGKK-R,,
6190,PDQH17-R,,
6191,QFLH8B-R,,
6192,QR495P-R,,
6193,QSQY7N-R,,
6194,QWP6YY-R,,
6195,R2D15W-R,,
6196,RT78ZK-R,,
6197,RW8KY6-R,,
6198,RY8CKZ-R,2015-08-07,2017-02-24
6199,S06QSQ-R,,
6200,S8YXX3-R,,
6201,SJX5K6-R,,
6202,T7C4T8-R,,
6203,TRVJHK-R,,
6204,V63HB8-R,,
6205,VDPDV7-R,,
6206,W005V6-R,,
6207,W7RJ2M-R,,
6208,WFJYTJ-R,,
6209,WGRYSP-R,,
6210,WLSN47-R,,
6211,X5H3YQ-R,,
6212,XKPH9J-R,,
6213,B00FG1-R,,
6214,BBDBSJ-R,,
6215,BCY2BV-R,2019-11-15,2023-03-31
6216,BGSL4X-R,,
6217,BL564K-R,,
6218,F5YY86-R,,
6219,FGKTN1-R,,
6220,GYHW83-R,,
6221,H6DN2T-R,2002-01-25,2005-07-05
6222,HHJVS4-R,,
6223,HHK128-R,,
6224,HRLWHN-R,,
6225,JH4QZ3-R,,
6226,K249CC-R,,
6227,KFNT6W-R,,
6228,KJX3J0-R,,
6229,KMC3GB-R,,
6230,KSSL0P-R,,
6231,KTSKH4-R,,
6232,KTZBWY-R,,
6233,L4B47K-R,,
6234,LD1D0K-R,,
6235,M0K36Y-R,,
6236,M5Q2LB-R,,
6237,MKJ3FL-R,,
6238,MWPXRZ-R,,
6239,N139WZ-R,2002-01-11,2009-09-09
6240,N4CYBZ-R,,
6241,N56DJH-R,,
6242,N6SFT8-R,,
6243,NVMMBV-R,,
6244,P8R3C2-R,,
6245,PW687P-R,,
6246,QBN96M-R,2011-03-18,2023-03-31
6247,QCXGT8-R,,
6248,QMQV1Q-R,,
6249,QYZZFX-R,2018-08-10,2020-12-11
6250,R3GVPM-R,,
6251,RCKVD5-R,,
6252,RZW9ST-R,,
6253,TLST73-R,,
6254,VFRLHR-R,,
6255,VHXL4H-R,,
6256,WC6PSH-R,,
6257,WV2PQV-R,,
6258,WWSSM9-R,,
6259,X8XFKB-R,2017-03-31,2023-03-31
6260,X9Q3HC-R,,
6261,XGH3S8-R,,
6262,B40L7K-R,,
6263,B6TV0T-R,,
6264,C0WF4M-R,,
6265,CSVR3H-R,,
6266,CXMDQ2-R,,
6267,DH0N54-R,,
6268,DLMWW3-R,,
6269,F3GHYX-R,,
6270,F96PDR-R,,
6271,FJ5RHJ-R,,
6272,FSFYHB-R,,
6273,G5RZ2V-R,,
6274,GSXT9S-R,,
6275,H2V4B3-R,,
6276,H64DMB-R,,
6277,HG5JHW-R,,
6278,HN183F-R,,
6279,JT75WB-R,2002-06-28,2009-11-16
6280,K410LQ-R,,
6281,L32348-R,,
6282,M2M8M5-R,,
6283,MG3141-R,,
6284,MJCGG4-R,,
6285,NBCKRK-R,,
6286,NXD9CX-R,,
6287,PD4PR5-R,,
6288,PJSTMF-R,,
6289,PSSCWW-R,,
6290,R5SD3R-R,,
6291,RDLQ52-R,,
6292,RVG496-R,,
6293,RX4D6H-R,,
6294,RXMV9M-R,,
6295,RYRZ9L-R,,
6296,SB25BC-R,,
6297,SGJK43-R,,
6298,SRJB1Z-R,,
6299,SWB6SH-R,,
6300,T1PBH8-R,,
6301,T6776H-R,,
6302,T67HQR-R,,
6303,T8Q3VN-R,,
6304,TP3XRS-R,,
6305,V3YLQG-R,,
6306,VWLZ1B-R,,
6307,W6SSCQ-R,,
6308,XFW8B2-R,,
6309,BFSY5M-R,,
6310,BGY9MT-R,,
6311,BNFGJW-R,,
6312,BY76QV-R,,
6313,C8J5BG-R,,
6314,CFH7NJ-R,,
6315,CG99Q9-R,,
6316,CHKH1P-R,,
6317,CKZ3CQ-R,,
6318,CY5M4V-R,,
6319,DTKG2G-R,,
